proteome_id	sample	source	ecosystem	domain	mag_id	mag_fasta	mag_fasta_basename	proteome_faa	proteome_faa_basename	source_analysis_accession	analysis_alias	source_filename	match_key	match_status	n_proteins_used	embedded_final_662	functional_run_include	notes	cohort_run_id	latest_run_id	latest_run_status	latest_run_dir	functional_predicted_proteins	scope_ratio	input_total_bp	input_contigs	input_n50_bp	input_fasta_kind	input_fasta_compressed_bytes	input_fasta_uncompressed_bytes	analysis_unit_type	mbag_mag_level_include	assembly_context_include	claim_scope	comparability_status	comparability_reason	recommended_action
rumen__10674_0002_idba_bin.112	rumen__10674_0002_idba_bin.112	rumen	rumen	Bacteria	10674_0002_idba_bin.112	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.112.fa.gz	10674_0002_idba_bin.112.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.112.faa	rumen__10674_0002_idba_bin.112.faa	ERZ1037628	webin-genome-10674_0002_idba_bin.112	10674_0002_idba_bin.112.fa.gz	filename	matched	2352	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	851967		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.113	rumen__10674_0002_idba_bin.113	rumen	rumen	Bacteria	10674_0002_idba_bin.113	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.113.fa.gz	10674_0002_idba_bin.113.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.113.faa	rumen__10674_0002_idba_bin.113.faa	ERZ1037629	webin-genome-10674_0002_idba_bin.113	10674_0002_idba_bin.113.fa.gz	filename	matched	840	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	315190		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.114	rumen__10674_0002_idba_bin.114	rumen	rumen	Bacteria	10674_0002_idba_bin.114	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.114.fa.gz	10674_0002_idba_bin.114.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.114.faa	rumen__10674_0002_idba_bin.114.faa	ERZ1037630	webin-genome-10674_0002_idba_bin.114	10674_0002_idba_bin.114.fa.gz	filename	matched	2012	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	609504		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.116	rumen__10674_0002_idba_bin.116	rumen	rumen	Bacteria	10674_0002_idba_bin.116	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.116.fa.gz	10674_0002_idba_bin.116.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.116.faa	rumen__10674_0002_idba_bin.116.faa	ERZ1037631	webin-genome-10674_0002_idba_bin.116	10674_0002_idba_bin.116.fa.gz	filename	matched	2298	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	697839		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.117	rumen__10674_0002_idba_bin.117	rumen	rumen	Bacteria	10674_0002_idba_bin.117	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.117.fa.gz	10674_0002_idba_bin.117.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.117.faa	rumen__10674_0002_idba_bin.117.faa	ERZ1037632	webin-genome-10674_0002_idba_bin.117	10674_0002_idba_bin.117.fa.gz	filename	matched	1963	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	647550		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.121	rumen__10674_0002_idba_bin.121	rumen	rumen	Bacteria	10674_0002_idba_bin.121	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.121.fa.gz	10674_0002_idba_bin.121.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.121.faa	rumen__10674_0002_idba_bin.121.faa	ERZ1037633	webin-genome-10674_0002_idba_bin.121	10674_0002_idba_bin.121.fa.gz	filename	matched	2253	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	719752		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.125	rumen__10674_0002_idba_bin.125	rumen	rumen	Bacteria	10674_0002_idba_bin.125	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.125.fa.gz	10674_0002_idba_bin.125.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.125.faa	rumen__10674_0002_idba_bin.125.faa	ERZ1037634	webin-genome-10674_0002_idba_bin.125	10674_0002_idba_bin.125.fa.gz	filename	matched	1590	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	452815		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.126	rumen__10674_0002_idba_bin.126	rumen	rumen	Bacteria	10674_0002_idba_bin.126	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.126.fa.gz	10674_0002_idba_bin.126.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.126.faa	rumen__10674_0002_idba_bin.126.faa	ERZ1037635	webin-genome-10674_0002_idba_bin.126	10674_0002_idba_bin.126.fa.gz	filename	matched	1528	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	499438		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.14	rumen__10674_0002_idba_bin.14	rumen	rumen	Bacteria	10674_0002_idba_bin.14	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.14.fa.gz	10674_0002_idba_bin.14.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.14.faa	rumen__10674_0002_idba_bin.14.faa	ERZ1037636	webin-genome-10674_0002_idba_bin.14	10674_0002_idba_bin.14.fa.gz	filename	matched	1275	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	415412		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.2	rumen__10674_0002_idba_bin.2	rumen	rumen	Bacteria	10674_0002_idba_bin.2	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.2.fa.gz	10674_0002_idba_bin.2.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.2.faa	rumen__10674_0002_idba_bin.2.faa	ERZ1037637	webin-genome-10674_0002_idba_bin.2	10674_0002_idba_bin.2.fa.gz	filename	matched	951	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	286354		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.20	rumen__10674_0002_idba_bin.20	rumen	rumen	Bacteria	10674_0002_idba_bin.20	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.20.fa.gz	10674_0002_idba_bin.20.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.20.faa	rumen__10674_0002_idba_bin.20.faa	ERZ1037638	webin-genome-10674_0002_idba_bin.20	10674_0002_idba_bin.20.fa.gz	filename	matched	2053	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	760573		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.22	rumen__10674_0002_idba_bin.22	rumen	rumen	Bacteria	10674_0002_idba_bin.22	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.22.fa.gz	10674_0002_idba_bin.22.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.22.faa	rumen__10674_0002_idba_bin.22.faa	ERZ1037639	webin-genome-10674_0002_idba_bin.22	10674_0002_idba_bin.22.fa.gz	filename	matched	2391	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	744915		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.25	rumen__10674_0002_idba_bin.25	rumen	rumen	Bacteria	10674_0002_idba_bin.25	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.25.fa.gz	10674_0002_idba_bin.25.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.25.faa	rumen__10674_0002_idba_bin.25.faa	ERZ1037640	webin-genome-10674_0002_idba_bin.25	10674_0002_idba_bin.25.fa.gz	filename	matched	2294	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	744670		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.26	rumen__10674_0002_idba_bin.26	rumen	rumen	Bacteria	10674_0002_idba_bin.26	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.26.fa.gz	10674_0002_idba_bin.26.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.26.faa	rumen__10674_0002_idba_bin.26.faa	ERZ1037641	webin-genome-10674_0002_idba_bin.26	10674_0002_idba_bin.26.fa.gz	filename	matched	2334	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	916323		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.28	rumen__10674_0002_idba_bin.28	rumen	rumen	Bacteria	10674_0002_idba_bin.28	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.28.fa.gz	10674_0002_idba_bin.28.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.28.faa	rumen__10674_0002_idba_bin.28.faa	ERZ1037642	webin-genome-10674_0002_idba_bin.28	10674_0002_idba_bin.28.fa.gz	filename	matched	2668	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	901631		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.3	rumen__10674_0002_idba_bin.3	rumen	rumen	Bacteria	10674_0002_idba_bin.3	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.3.fa.gz	10674_0002_idba_bin.3.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.3.faa	rumen__10674_0002_idba_bin.3.faa	ERZ1037643	webin-genome-10674_0002_idba_bin.3	10674_0002_idba_bin.3.fa.gz	filename	matched	1838	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	508493		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.30	rumen__10674_0002_idba_bin.30	rumen	rumen	Bacteria	10674_0002_idba_bin.30	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.30.fa.gz	10674_0002_idba_bin.30.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.30.faa	rumen__10674_0002_idba_bin.30.faa	ERZ1037644	webin-genome-10674_0002_idba_bin.30	10674_0002_idba_bin.30.fa.gz	filename	matched	1572	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	577038		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.32	rumen__10674_0002_idba_bin.32	rumen	rumen	Bacteria	10674_0002_idba_bin.32	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.32.fa.gz	10674_0002_idba_bin.32.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.32.faa	rumen__10674_0002_idba_bin.32.faa	ERZ1037645	webin-genome-10674_0002_idba_bin.32	10674_0002_idba_bin.32.fa.gz	filename	matched	2101	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	715064		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.33	rumen__10674_0002_idba_bin.33	rumen	rumen	Bacteria	10674_0002_idba_bin.33	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.33.fa.gz	10674_0002_idba_bin.33.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.33.faa	rumen__10674_0002_idba_bin.33.faa	ERZ1037646	webin-genome-10674_0002_idba_bin.33	10674_0002_idba_bin.33.fa.gz	filename	matched	2001	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	671569		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.37	rumen__10674_0002_idba_bin.37	rumen	rumen	Bacteria	10674_0002_idba_bin.37	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.37.fa.gz	10674_0002_idba_bin.37.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.37.faa	rumen__10674_0002_idba_bin.37.faa	ERZ1037647	webin-genome-10674_0002_idba_bin.37	10674_0002_idba_bin.37.fa.gz	filename	matched	1775	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	578215		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.39	rumen__10674_0002_idba_bin.39	rumen	rumen	Bacteria	10674_0002_idba_bin.39	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.39.fa.gz	10674_0002_idba_bin.39.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.39.faa	rumen__10674_0002_idba_bin.39.faa	ERZ1037648	webin-genome-10674_0002_idba_bin.39	10674_0002_idba_bin.39.fa.gz	filename	matched	1132	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	361487		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.4	rumen__10674_0002_idba_bin.4	rumen	rumen	Bacteria	10674_0002_idba_bin.4	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.4.fa.gz	10674_0002_idba_bin.4.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.4.faa	rumen__10674_0002_idba_bin.4.faa	ERZ1037649	webin-genome-10674_0002_idba_bin.4	10674_0002_idba_bin.4.fa.gz	filename	matched	1616	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	482322		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.40	rumen__10674_0002_idba_bin.40	rumen	rumen	Bacteria	10674_0002_idba_bin.40	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.40.fa.gz	10674_0002_idba_bin.40.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.40.faa	rumen__10674_0002_idba_bin.40.faa	ERZ1037650	webin-genome-10674_0002_idba_bin.40	10674_0002_idba_bin.40.fa.gz	filename	matched	1647	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	498744		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.41	rumen__10674_0002_idba_bin.41	rumen	rumen	Bacteria	10674_0002_idba_bin.41	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.41.fa.gz	10674_0002_idba_bin.41.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.41.faa	rumen__10674_0002_idba_bin.41.faa	ERZ1037651	webin-genome-10674_0002_idba_bin.41	10674_0002_idba_bin.41.fa.gz	filename	matched	1839	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	619528		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.43	rumen__10674_0002_idba_bin.43	rumen	rumen	Bacteria	10674_0002_idba_bin.43	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.43.fa.gz	10674_0002_idba_bin.43.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.43.faa	rumen__10674_0002_idba_bin.43.faa	ERZ1037652	webin-genome-10674_0002_idba_bin.43	10674_0002_idba_bin.43.fa.gz	filename	matched	2528	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	848434		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.46	rumen__10674_0002_idba_bin.46	rumen	rumen	Bacteria	10674_0002_idba_bin.46	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.46.fa.gz	10674_0002_idba_bin.46.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.46.faa	rumen__10674_0002_idba_bin.46.faa	ERZ1037653	webin-genome-10674_0002_idba_bin.46	10674_0002_idba_bin.46.fa.gz	filename	matched	1913	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	572828		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.47	rumen__10674_0002_idba_bin.47	rumen	rumen	Bacteria	10674_0002_idba_bin.47	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.47.fa.gz	10674_0002_idba_bin.47.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.47.faa	rumen__10674_0002_idba_bin.47.faa	ERZ1037654	webin-genome-10674_0002_idba_bin.47	10674_0002_idba_bin.47.fa.gz	filename	matched	1380	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	353379		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.51	rumen__10674_0002_idba_bin.51	rumen	rumen	Bacteria	10674_0002_idba_bin.51	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.51.fa.gz	10674_0002_idba_bin.51.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.51.faa	rumen__10674_0002_idba_bin.51.faa	ERZ1037655	webin-genome-10674_0002_idba_bin.51	10674_0002_idba_bin.51.fa.gz	filename	matched	1983	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	698731		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.52	rumen__10674_0002_idba_bin.52	rumen	rumen	Bacteria	10674_0002_idba_bin.52	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.52.fa.gz	10674_0002_idba_bin.52.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.52.faa	rumen__10674_0002_idba_bin.52.faa	ERZ1037656	webin-genome-10674_0002_idba_bin.52	10674_0002_idba_bin.52.fa.gz	filename	matched	1892	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	630509		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
