proteome_id	sample	source	ecosystem	domain	mag_id_candidate	assembly_id_candidate	bin_id_candidate	mucc_img_like_id	source_analysis_accession	analysis_alias	filename	proteome_faa_basename	proteome_faa_stem	proteome_faa	n_proteins_used	checkpoint_batch	checkpoint_order	embedded_final_662	excluded_reason	download_url	download_fallback_urls
mucc__OWC_0039	mucc__OWC_0039	mucc	wetland	Unknown	OWC_0039	OWC_0039						mucc__OWC_0039.faa	mucc__OWC_0039	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0039.faa	839.0	4.0	6.0	True			
mucc__OWC_0040	mucc__OWC_0040	mucc	wetland	Unknown	OWC_0040	OWC_0040						mucc__OWC_0040.faa	mucc__OWC_0040	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0040.faa	999.0	4.0	7.0	True			
mucc__OWC_0041	mucc__OWC_0041	mucc	wetland	Unknown	OWC_0041	OWC_0041						mucc__OWC_0041.faa	mucc__OWC_0041	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0041.faa	2014.0	4.0	8.0	True			
mucc__OWC_0042	mucc__OWC_0042	mucc	wetland	Unknown	OWC_0042	OWC_0042						mucc__OWC_0042.faa	mucc__OWC_0042	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0042.faa	2161.0	4.0	9.0	True			
mucc__OWC_0043	mucc__OWC_0043	mucc	wetland	Unknown	OWC_0043	OWC_0043						mucc__OWC_0043.faa	mucc__OWC_0043	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0043.faa	1290.0	4.0	10.0	True			
mucc__OWC_0044	mucc__OWC_0044	mucc	wetland	Unknown	OWC_0044	OWC_0044						mucc__OWC_0044.faa	mucc__OWC_0044	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0044.faa	1782.0	4.0	11.0	True			
mucc__OWC_0045	mucc__OWC_0045	mucc	wetland	Unknown	OWC_0045	OWC_0045						mucc__OWC_0045.faa	mucc__OWC_0045	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0045.faa	1001.0	4.0	12.0	True			
mucc__OWC_0046	mucc__OWC_0046	mucc	wetland	Unknown	OWC_0046	OWC_0046						mucc__OWC_0046.faa	mucc__OWC_0046	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0046.faa	2334.0	4.0	13.0	True			
mucc__OWC_0047	mucc__OWC_0047	mucc	wetland	Unknown	OWC_0047	OWC_0047						mucc__OWC_0047.faa	mucc__OWC_0047	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0047.faa	1204.0	4.0	14.0	True			
mucc__OWC_0048	mucc__OWC_0048	mucc	wetland	Unknown	OWC_0048	OWC_0048						mucc__OWC_0048.faa	mucc__OWC_0048	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0048.faa	1781.0	4.0	15.0	True			
mucc__OWC_0049	mucc__OWC_0049	mucc	wetland	Unknown	OWC_0049	OWC_0049						mucc__OWC_0049.faa	mucc__OWC_0049	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0049.faa	2337.0	4.0	16.0	True			
mucc__OWC_0050	mucc__OWC_0050	mucc	wetland	Unknown	OWC_0050	OWC_0050						mucc__OWC_0050.faa	mucc__OWC_0050	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0050.faa	1859.0	4.0	17.0	True			
mucc__OWC_0051	mucc__OWC_0051	mucc	wetland	Unknown	OWC_0051	OWC_0051						mucc__OWC_0051.faa	mucc__OWC_0051	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0051.faa	2248.0	4.0	18.0	True			
mucc__OWC_0052	mucc__OWC_0052	mucc	wetland	Unknown	OWC_0052	OWC_0052						mucc__OWC_0052.faa	mucc__OWC_0052	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0052.faa	1541.0	4.0	19.0	True			
mucc__OWC_0053	mucc__OWC_0053	mucc	wetland	Unknown	OWC_0053	OWC_0053						mucc__OWC_0053.faa	mucc__OWC_0053	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0053.faa	2591.0	4.0	20.0	True			
mucc__OWC_0054	mucc__OWC_0054	mucc	wetland	Unknown	OWC_0054	OWC_0054						mucc__OWC_0054.faa	mucc__OWC_0054	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0054.faa	1154.0	4.0	21.0	True			
mucc__OWC_0055	mucc__OWC_0055	mucc	wetland	Unknown	OWC_0055	OWC_0055						mucc__OWC_0055.faa	mucc__OWC_0055	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0055.faa	1654.0	4.0	22.0	True			
mucc__OWC_0056	mucc__OWC_0056	mucc	wetland	Unknown	OWC_0056	OWC_0056						mucc__OWC_0056.faa	mucc__OWC_0056	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0056.faa	2269.0	4.0	23.0	True			
mucc__OWC_0057	mucc__OWC_0057	mucc	wetland	Unknown	OWC_0057	OWC_0057						mucc__OWC_0057.faa	mucc__OWC_0057	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0057.faa	2574.0	4.0	24.0	True			
mucc__OWC_0058	mucc__OWC_0058	mucc	wetland	Unknown	OWC_0058	OWC_0058						mucc__OWC_0058.faa	mucc__OWC_0058	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0058.faa	2648.0	5.0	0.0	True			
mucc__OWC_0059	mucc__OWC_0059	mucc	wetland	Unknown	OWC_0059	OWC_0059						mucc__OWC_0059.faa	mucc__OWC_0059	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0059.faa	1126.0	5.0	1.0	True			
mucc__OWC_0060	mucc__OWC_0060	mucc	wetland	Unknown	OWC_0060	OWC_0060						mucc__OWC_0060.faa	mucc__OWC_0060	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0060.faa	2284.0	5.0	2.0	True			
mucc__OWC_0061	mucc__OWC_0061	mucc	wetland	Unknown	OWC_0061	OWC_0061						mucc__OWC_0061.faa	mucc__OWC_0061	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__OWC_0061.faa	2126.0	5.0	3.0	True			
mucc__PMBL01	mucc__PMBL01	mucc	wetland	Unknown	PMBL01	PMBL01						mucc__PMBL01.faa	mucc__PMBL01	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__PMBL01.faa	2337.0	5.0	4.0	True			
mucc__PMXY01	mucc__PMXY01	mucc	wetland	Unknown	PMXY01	PMXY01						mucc__PMXY01.faa	mucc__PMXY01	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__PMXY01.faa	1838.0	5.0	5.0	True			
mucc__PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197	mucc__PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197	mucc	wetland	Unknown	PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197	PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit	bin.197					mucc__PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197.faa	mucc__PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197.faa				False	excluded_coassembly_before_final_embedding		
mucc__PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13	mucc__PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13	mucc	wetland	Unknown	PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13	PPR_1022_P8D_M_E_Formate2_Day30_megahit	bin.13					mucc__PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13.faa	mucc__PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/mucc__PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13.faa	2336.0	5.0	6.0	True			
rumen__10676_0001_idba	rumen__10676_0001_idba	rumen	rumen	Bacteria	10676_0001_idba	10676_0001_idba			ERZ1024255	webin-genome-10676_0001_idba_1kb	10676_0001_idba.fa.gz	rumen__10676_0001_idba.faa	rumen__10676_0001_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0001_idba.faa	6000.0	5.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024255/10676_0001_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024255/10676_0001_idba.fa.gz
rumen__10676_0002_idba	rumen__10676_0002_idba	rumen	rumen	Bacteria	10676_0002_idba	10676_0002_idba			ERZ1024256	webin-genome-10676_0002_idba_1kb	10676_0002_idba.fa.gz	rumen__10676_0002_idba.faa	rumen__10676_0002_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0002_idba.faa	6000.0	5.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024256/10676_0002_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024256/10676_0002_idba.fa.gz
rumen__10676_0006_idba	rumen__10676_0006_idba	rumen	rumen	Bacteria	10676_0006_idba	10676_0006_idba			ERZ1024258	webin-genome-10676_0006_idba_1kb	10676_0006_idba.fa.gz	rumen__10676_0006_idba.faa	rumen__10676_0006_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0006_idba.faa	6000.0	5.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024258/10676_0006_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024258/10676_0006_idba.fa.gz
rumen__10676_0004_idba	rumen__10676_0004_idba	rumen	rumen	Bacteria	10676_0004_idba	10676_0004_idba			ERZ1024259	webin-genome-10676_0004_idba_1kb	10676_0004_idba.fa.gz	rumen__10676_0004_idba.faa	rumen__10676_0004_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0004_idba.faa	6000.0	5.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024259/10676_0004_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024259/10676_0004_idba.fa.gz
rumen__10676_0015_idba	rumen__10676_0015_idba	rumen	rumen	Bacteria	10676_0015_idba	10676_0015_idba			ERZ1024260	webin-genome-10676_0015_idba_1kb	10676_0015_idba.fa.gz	rumen__10676_0015_idba.faa	rumen__10676_0015_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0015_idba.faa	6000.0	5.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024260/10676_0015_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024260/10676_0015_idba.fa.gz
rumen__10676_0011_idba	rumen__10676_0011_idba	rumen	rumen	Bacteria	10676_0011_idba	10676_0011_idba			ERZ1024261	webin-genome-10676_0011_idba_1kb	10676_0011_idba.fa.gz	rumen__10676_0011_idba.faa	rumen__10676_0011_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0011_idba.faa	6000.0	5.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024261/10676_0011_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024261/10676_0011_idba.fa.gz
rumen__10676_0010_idba	rumen__10676_0010_idba	rumen	rumen	Bacteria	10676_0010_idba	10676_0010_idba			ERZ1024262	webin-genome-10676_0010_idba_1kb	10676_0010_idba.fa.gz	rumen__10676_0010_idba.faa	rumen__10676_0010_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0010_idba.faa	6000.0	5.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024262/10676_0010_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024262/10676_0010_idba.fa.gz
rumen__10676_0012_idba	rumen__10676_0012_idba	rumen	rumen	Bacteria	10676_0012_idba	10676_0012_idba			ERZ1024263	webin-genome-10676_0012_idba_1kb	10676_0012_idba.fa.gz	rumen__10676_0012_idba.faa	rumen__10676_0012_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0012_idba.faa	6000.0	5.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024263/10676_0012_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024263/10676_0012_idba.fa.gz
rumen__10676_0018_idba	rumen__10676_0018_idba	rumen	rumen	Bacteria	10676_0018_idba	10676_0018_idba			ERZ1024264	webin-genome-10676_0018_idba_1kb	10676_0018_idba.fa.gz	rumen__10676_0018_idba.faa	rumen__10676_0018_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0018_idba.faa	6000.0	5.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024264/10676_0018_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024264/10676_0018_idba.fa.gz
rumen__10676_0017_idba	rumen__10676_0017_idba	rumen	rumen	Bacteria	10676_0017_idba	10676_0017_idba			ERZ1024265	webin-genome-10676_0017_idba_1kb	10676_0017_idba.fa.gz	rumen__10676_0017_idba.faa	rumen__10676_0017_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0017_idba.faa	6000.0	5.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024265/10676_0017_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024265/10676_0017_idba.fa.gz
rumen__10676_0022_idba	rumen__10676_0022_idba	rumen	rumen	Bacteria	10676_0022_idba	10676_0022_idba			ERZ1024266	webin-genome-10676_0022_idba_1kb	10676_0022_idba.fa.gz	rumen__10676_0022_idba.faa	rumen__10676_0022_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0022_idba.faa	6000.0	5.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024266/10676_0022_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024266/10676_0022_idba.fa.gz
rumen__10676_0021_idba	rumen__10676_0021_idba	rumen	rumen	Bacteria	10676_0021_idba	10676_0021_idba			ERZ1024267	webin-genome-10676_0021_idba_1kb	10676_0021_idba.fa.gz	rumen__10676_0021_idba.faa	rumen__10676_0021_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0021_idba.faa	6000.0	5.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024267/10676_0021_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024267/10676_0021_idba.fa.gz
rumen__10676_0025_idba	rumen__10676_0025_idba	rumen	rumen	Bacteria	10676_0025_idba	10676_0025_idba			ERZ1024268	webin-genome-10676_0025_idba_1kb	10676_0025_idba.fa.gz	rumen__10676_0025_idba.faa	rumen__10676_0025_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0025_idba.faa	6000.0	5.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024268/10676_0025_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024268/10676_0025_idba.fa.gz
rumen__10676_0028_idba	rumen__10676_0028_idba	rumen	rumen	Bacteria	10676_0028_idba	10676_0028_idba			ERZ1024269	webin-genome-10676_0028_idba_1kb	10676_0028_idba.fa.gz	rumen__10676_0028_idba.faa	rumen__10676_0028_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0028_idba.faa	6000.0	5.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024269/10676_0028_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024269/10676_0028_idba.fa.gz
rumen__10676_0020_idba	rumen__10676_0020_idba	rumen	rumen	Bacteria	10676_0020_idba	10676_0020_idba			ERZ1024270	webin-genome-10676_0020_idba_1kb	10676_0020_idba.fa.gz	rumen__10676_0020_idba.faa	rumen__10676_0020_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0020_idba.faa	6000.0	5.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024270/10676_0020_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024270/10676_0020_idba.fa.gz
rumen__10676_0029_idba	rumen__10676_0029_idba	rumen	rumen	Bacteria	10676_0029_idba	10676_0029_idba			ERZ1024271	webin-genome-10676_0029_idba_1kb	10676_0029_idba.fa.gz	rumen__10676_0029_idba.faa	rumen__10676_0029_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0029_idba.faa	6000.0	5.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024271/10676_0029_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024271/10676_0029_idba.fa.gz
rumen__10676_0035_idba	rumen__10676_0035_idba	rumen	rumen	Bacteria	10676_0035_idba	10676_0035_idba			ERZ1024272	webin-genome-10676_0035_idba_1kb	10676_0035_idba.fa.gz	rumen__10676_0035_idba.faa	rumen__10676_0035_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0035_idba.faa	6000.0	5.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024272/10676_0035_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024272/10676_0035_idba.fa.gz
rumen__10676_0034_idba	rumen__10676_0034_idba	rumen	rumen	Bacteria	10676_0034_idba	10676_0034_idba			ERZ1024273	webin-genome-10676_0034_idba_1kb	10676_0034_idba.fa.gz	rumen__10676_0034_idba.faa	rumen__10676_0034_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0034_idba.faa	6000.0	5.0	24.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024273/10676_0034_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024273/10676_0034_idba.fa.gz
rumen__10676_0030_idba	rumen__10676_0030_idba	rumen	rumen	Bacteria	10676_0030_idba	10676_0030_idba			ERZ1024274	webin-genome-10676_0030_idba_1kb	10676_0030_idba.fa.gz	rumen__10676_0030_idba.faa	rumen__10676_0030_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0030_idba.faa	6000.0	6.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024274/10676_0030_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024274/10676_0030_idba.fa.gz
rumen__10676_0036_idba	rumen__10676_0036_idba	rumen	rumen	Bacteria	10676_0036_idba	10676_0036_idba			ERZ1024275	webin-genome-10676_0036_idba_1kb	10676_0036_idba.fa.gz	rumen__10676_0036_idba.faa	rumen__10676_0036_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0036_idba.faa	6000.0	6.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024275/10676_0036_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024275/10676_0036_idba.fa.gz
rumen__10676_0032_idba	rumen__10676_0032_idba	rumen	rumen	Bacteria	10676_0032_idba	10676_0032_idba			ERZ1024276	webin-genome-10676_0032_idba_1kb	10676_0032_idba.fa.gz	rumen__10676_0032_idba.faa	rumen__10676_0032_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0032_idba.faa	6000.0	6.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024276/10676_0032_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024276/10676_0032_idba.fa.gz
rumen__10676_0026_idba	rumen__10676_0026_idba	rumen	rumen	Bacteria	10676_0026_idba	10676_0026_idba			ERZ1024277	webin-genome-10676_0026_idba_1kb	10676_0026_idba.fa.gz	rumen__10676_0026_idba.faa	rumen__10676_0026_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0026_idba.faa	6000.0	6.0	3.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024277/10676_0026_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024277/10676_0026_idba.fa.gz
rumen__10676_0033_idba	rumen__10676_0033_idba	rumen	rumen	Bacteria	10676_0033_idba	10676_0033_idba			ERZ1024278	webin-genome-10676_0033_idba_1kb	10676_0033_idba.fa.gz	rumen__10676_0033_idba.faa	rumen__10676_0033_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0033_idba.faa	6000.0	6.0	4.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024278/10676_0033_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024278/10676_0033_idba.fa.gz
rumen__10676_0027_idba	rumen__10676_0027_idba	rumen	rumen	Bacteria	10676_0027_idba	10676_0027_idba			ERZ1024280	webin-genome-10676_0027_idba_1kb	10676_0027_idba.fa.gz	rumen__10676_0027_idba.faa	rumen__10676_0027_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0027_idba.faa	6000.0	6.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024280/10676_0027_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024280/10676_0027_idba.fa.gz
rumen__10676_0048_idba	rumen__10676_0048_idba	rumen	rumen	Bacteria	10676_0048_idba	10676_0048_idba			ERZ1024281	webin-genome-10676_0048_idba_1kb	10676_0048_idba.fa.gz	rumen__10676_0048_idba.faa	rumen__10676_0048_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0048_idba.faa	6000.0	6.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024281/10676_0048_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024281/10676_0048_idba.fa.gz
rumen__10676_0046_idba	rumen__10676_0046_idba	rumen	rumen	Bacteria	10676_0046_idba	10676_0046_idba			ERZ1024282	webin-genome-10676_0046_idba_1kb	10676_0046_idba.fa.gz	rumen__10676_0046_idba.faa	rumen__10676_0046_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0046_idba.faa	6000.0	6.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024282/10676_0046_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024282/10676_0046_idba.fa.gz
rumen__10676_0049_idba	rumen__10676_0049_idba	rumen	rumen	Bacteria	10676_0049_idba	10676_0049_idba			ERZ1024284	webin-genome-10676_0049_idba_1kb	10676_0049_idba.fa.gz	rumen__10676_0049_idba.faa	rumen__10676_0049_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0049_idba.faa	6000.0	6.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024284/10676_0049_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024284/10676_0049_idba.fa.gz
rumen__10676_0042_idba	rumen__10676_0042_idba	rumen	rumen	Bacteria	10676_0042_idba	10676_0042_idba			ERZ1024285	webin-genome-10676_0042_idba_1kb	10676_0042_idba.fa.gz	rumen__10676_0042_idba.faa	rumen__10676_0042_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0042_idba.faa	6000.0	6.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024285/10676_0042_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024285/10676_0042_idba.fa.gz
rumen__10676_0043_idba	rumen__10676_0043_idba	rumen	rumen	Bacteria	10676_0043_idba	10676_0043_idba			ERZ1024286	webin-genome-10676_0043_idba_1kb	10676_0043_idba.fa.gz	rumen__10676_0043_idba.faa	rumen__10676_0043_idba	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10676_0043_idba.faa	6000.0	6.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024286/10676_0043_idba.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ102/ERZ1024286/10676_0043_idba.fa.gz
